,Player,Rating,mu,sigma,skill99CI,Player Name,Player DOB
780,1989-08-18Jarrad Boumann,"trueskill.Rating(mu=26.420, sigma=8.216)",26.4196910407,8.21618910336,1.7711237306,Jarrad Boumann,1989-08-18
781,1982-08-09Chris Hyde,"trueskill.Rating(mu=24.564, sigma=6.368)",24.5640298406,6.36787734654,5.46039780102,Chris Hyde,1982-08-09
782,1990-02-01Alex Georgiou,"trueskill.Rating(mu=25.607, sigma=8.065)",25.6073810505,8.06546549308,1.41098457125,Alex Georgiou,1990-02-01
783,1992-03-23Jordan Murdoch,"trueskill.Rating(mu=23.603, sigma=5.815)",23.6025884494,5.81460238469,6.15878129533,Jordan Murdoch,1992-03-23
784,1994-11-20Jackson Ramsay,"trueskill.Rating(mu=29.631, sigma=7.912)",29.6305939518,7.91233585453,5.89358638821,Jackson Ramsay,1994-11-20
785,1986-11-17Karmichael Hunt,"trueskill.Rating(mu=14.857, sigma=6.757)",14.8572715602,6.756840192,-5.41324901577,Karmichael Hunt,1986-11-17
786,1991-04-27Nick Winmar,"trueskill.Rating(mu=26.485, sigma=8.208)",26.4849536745,8.20832147722,1.8599892428,Nick Winmar,1991-04-27
787,1997-08-21Josh Schache,"trueskill.Rating(mu=20.398, sigma=7.676)",20.3975534684,7.67559578177,-2.62923387689,Josh Schache,1997-08-21
788,1986-03-05Adam Pattison,"trueskill.Rating(mu=31.845, sigma=6.030)",31.8453645984,6.03017856806,13.7548288942,Adam Pattison,1986-03-05
789,1986-01-25Chris Johnson,"trueskill.Rating(mu=27.411, sigma=6.713)",27.4106257826,6.71289170715,7.27195066117,Chris Johnson,1986-01-25
790,1996-09-08Peter Wright,"trueskill.Rating(mu=18.295, sigma=7.507)",18.2950479677,7.50675881515,-4.22522847771,Peter Wright,1996-09-08
791,1992-09-06Sam Day,"trueskill.Rating(mu=22.217, sigma=5.505)",22.2173631402,5.50542081255,5.7011007025,Sam Day,1992-09-06
792,1992-06-19Cameron Delaney,"trueskill.Rating(mu=22.657, sigma=8.008)",22.656672204,8.00762963372,-1.36621669719,Cameron Delaney,1992-06-19
793,1989-06-30David Myers,"trueskill.Rating(mu=28.637, sigma=5.507)",28.6366435891,5.50668904145,12.1165764647,David Myers,1989-06-30
794,1986-03-04David Trotter,"trueskill.Rating(mu=20.281, sigma=8.047)",20.2805870973,8.0466317045,-3.85930801618,David Trotter,1986-03-04
795,1978-04-16Matthew Lloyd,"trueskill.Rating(mu=32.032, sigma=5.989)",32.0316676876,5.98933345063,14.0636673357,Matthew Lloyd,1978-04-16
796,1989-05-11Jack Grimes,"trueskill.Rating(mu=24.601, sigma=5.655)",24.6006599563,5.6548378611,7.63614637303,Jack Grimes,1989-05-11
797,1982-05-18Chris Newman,"trueskill.Rating(mu=27.547, sigma=4.160)",27.5474123378,4.16011866567,15.0670563408,Chris Newman,1982-05-18
798,1987-04-18Brett Deledio,"trueskill.Rating(mu=32.626, sigma=3.845)",32.6263094483,3.84467213415,21.0922930459,Brett Deledio,1987-04-18
799,1995-02-17Lewis Taylor,"trueskill.Rating(mu=17.424, sigma=6.168)",17.424348018,6.16829976345,-1.0805512724,Lewis Taylor,1995-02-17
800,1982-08-06Brett Jones,"trueskill.Rating(mu=16.069, sigma=5.626)",16.0689376594,5.62589899844,-0.808759335982,Brett Jones,1982-08-06
801,1992-03-11Pat McCarthy,"trueskill.Rating(mu=23.807, sigma=8.258)",23.8068039793,8.25827425033,-0.96801877163,Pat McCarthy,1992-03-11
802,1988-06-09Callum Wilson,"trueskill.Rating(mu=24.098, sigma=7.878)",24.0977564735,7.87832908214,0.462769227069,Callum Wilson,1988-06-09
803,1983-11-24Mark Nicoski,"trueskill.Rating(mu=27.668, sigma=5.432)",27.6679498266,5.4319161007,11.3722015245,Mark Nicoski,1983-11-24
804,1991-09-02Jack Trengove,"trueskill.Rating(mu=23.279, sigma=5.790)",23.2792853428,5.79033542685,5.90827906223,Jack Trengove,1991-09-02
805,1990-05-31Ty Vickery,"trueskill.Rating(mu=32.148, sigma=4.753)",32.1484734856,4.75257476327,17.8907491958,Ty Vickery,1990-05-31
806,1995-01-28Michael Apeness,"trueskill.Rating(mu=26.141, sigma=8.091)",26.1411912685,8.09064793932,1.86924745051,Michael Apeness,1995-01-28
807,1992-02-28Luke Mitchell,"trueskill.Rating(mu=24.669, sigma=8.328)",24.6685566609,8.32795059817,-0.315295133567,Luke Mitchell,1992-02-28
808,1988-12-17Mitch Brown,"trueskill.Rating(mu=15.988, sigma=5.301)",15.9883939458,5.30128994969,0.0845240967904,Mitch Brown,1988-12-17
809,1976-09-04James Clement,"trueskill.Rating(mu=24.439, sigma=7.128)",24.4393053075,7.12768659874,3.05624551127,James Clement,1976-09-04
810,1988-01-06Jake Edwards,"trueskill.Rating(mu=25.461, sigma=8.147)",25.4606586022,8.14705437482,1.01949547772,Jake Edwards,1988-01-06
811,1986-06-21Daniel McConnell,"trueskill.Rating(mu=21.229, sigma=8.076)",21.2287253552,8.07605359926,-2.99943544262,Daniel McConnell,1986-06-21
812,1983-01-22Henry Playfair,"trueskill.Rating(mu=18.369, sigma=6.792)",18.3691664715,6.79193583047,-2.00664101991,Henry Playfair,1983-01-22
813,1995-01-21Jake Kelly,"trueskill.Rating(mu=23.217, sigma=7.752)",23.2170698299,7.75205550902,-0.0390966971808,Jake Kelly,1995-01-21
814,1988-09-11Ricky Henderson,"trueskill.Rating(mu=25.643, sigma=5.557)",25.6427880145,5.55651694179,8.97323718911,Ricky Henderson,1988-09-11
815,1987-06-28Kieren Jack,"trueskill.Rating(mu=32.851, sigma=4.224)",32.8506840137,4.22416125707,20.1782002425,Kieren Jack,1987-06-28
816,1984-11-22Mathew Stokes,"trueskill.Rating(mu=29.761, sigma=4.430)",29.7608812408,4.42991746392,16.4711288491,Mathew Stokes,1984-11-22
817,1973-06-01Brett Montgomery,"trueskill.Rating(mu=27.861, sigma=7.642)",27.8609429793,7.64197768738,4.93500991716,Brett Montgomery,1973-06-01
818,1982-03-06Chris Bryan,"trueskill.Rating(mu=23.905, sigma=6.870)",23.9054831007,6.87046449267,3.29408962275,Chris Bryan,1982-03-06
819,1986-11-09Luke Blackwell,"trueskill.Rating(mu=21.936, sigma=7.447)",21.9356047228,7.44683504817,-0.40490042174,Luke Blackwell,1986-11-09
820,1986-07-01Andrew Lee,"trueskill.Rating(mu=23.471, sigma=8.137)",23.4706180443,8.13733751363,-0.941394496599,Andrew Lee,1986-07-01
821,1974-07-09Ben Hart,"trueskill.Rating(mu=23.860, sigma=7.700)",23.8603167839,7.69975479603,0.761052395819,Ben Hart,1974-07-09
822,1991-02-10Luke Rounds,"trueskill.Rating(mu=26.585, sigma=8.102)",26.5845479069,8.10182312842,2.27907852166,Luke Rounds,1991-02-10
823,1994-03-08Tanner Smith,"trueskill.Rating(mu=26.624, sigma=8.115)",26.6240418812,8.11453714182,2.28043045576,Tanner Smith,1994-03-08
824,1989-03-04Rhys Magin,"trueskill.Rating(mu=21.045, sigma=8.064)",21.0446475314,8.06420827429,-3.14797729152,Rhys Magin,1989-03-04
825,1988-02-29Brent Macaffer,"trueskill.Rating(mu=25.464, sigma=5.724)",25.4640165978,5.72381970093,8.292557495,Brent Macaffer,1988-02-29
826,1978-05-23Mark Johnson,"trueskill.Rating(mu=21.098, sigma=6.537)",21.0980096585,6.53728934549,1.48614162205,Mark Johnson,1978-05-23
827,1993-06-17Matthew Taberner,"trueskill.Rating(mu=20.215, sigma=6.663)",20.2147997232,6.66296749905,0.225897226042,Matthew Taberner,1993-06-17
828,1980-06-25Danny Jacobs,"trueskill.Rating(mu=23.458, sigma=7.485)",23.4575625895,7.48495728316,1.00269073997,Danny Jacobs,1980-06-25
829,1989-12-01Kane Mitchell,"trueskill.Rating(mu=22.581, sigma=6.730)",22.5811934177,6.73040500228,2.3899784109,Kane Mitchell,1989-12-01
830,1980-05-23Trent Knobel,"trueskill.Rating(mu=28.648, sigma=8.105)",28.6483443361,8.10473887463,4.33412771221,Trent Knobel,1980-05-23
831,1987-12-02Paul Puopolo,"trueskill.Rating(mu=32.934, sigma=5.181)",32.9340148627,5.18084443823,17.391481548,Paul Puopolo,1987-12-02
832,1992-07-28Adam Marcon,"trueskill.Rating(mu=25.593, sigma=8.181)",25.5928799852,8.18081650425,1.05043047246,Adam Marcon,1992-07-28
833,1988-05-30Brock OBrien,"trueskill.Rating(mu=21.611, sigma=8.046)",21.6111524637,8.04565803857,-2.52582165202,Brock OBrien,1988-05-30
834,1984-02-02Clinton Jones,"trueskill.Rating(mu=32.604, sigma=4.584)",32.6043980409,4.58355248331,18.8537405909,Clinton Jones,1984-02-02
835,1993-05-12Billy Longer,"trueskill.Rating(mu=15.781, sigma=6.794)",15.7810827417,6.79365868512,-4.59989331367,Billy Longer,1993-05-12
836,1986-08-01Liam Picken,"trueskill.Rating(mu=26.541, sigma=4.474)",26.5408532569,4.47361168067,13.1200182149,Liam Picken,1986-08-01
837,1986-02-28Tendai Mzungu,"trueskill.Rating(mu=25.917, sigma=5.290)",25.9173029231,5.28979947899,10.0479044862,Tendai Mzungu,1986-02-28
838,1986-11-15Heritier Lumumba,"trueskill.Rating(mu=26.657, sigma=4.255)",26.6570730665,4.25458284187,13.8933245409,Heritier Lumumba,1986-11-15
839,1994-04-15Brodie Grundy,"trueskill.Rating(mu=26.246, sigma=6.068)",26.2462757956,6.06756503199,8.04358069962,Brodie Grundy,1994-04-15
840,1986-10-01Justin Westhoff,"trueskill.Rating(mu=26.246, sigma=4.040)",26.2461373836,4.03961412193,14.1272950178,Justin Westhoff,1986-10-01
841,1980-09-02Ian Prendergast,"trueskill.Rating(mu=23.310, sigma=8.191)",23.3097792756,8.19055038492,-1.26187187919,Ian Prendergast,1980-09-02
842,1982-08-06Martin Mattner,"trueskill.Rating(mu=23.510, sigma=4.525)",23.5104628638,4.52467068417,9.93645081128,Martin Mattner,1982-08-06
843,1991-02-28Jack Ziebell,"trueskill.Rating(mu=23.919, sigma=4.398)",23.9187002587,4.39838197348,10.7235543383,Jack Ziebell,1991-02-28
844,1996-10-19Billy Evans,"trueskill.Rating(mu=25.869, sigma=8.054)",25.8689721446,8.05354821006,1.70832751444,Billy Evans,1996-10-19
845,1988-11-15Pearce Hanley,"trueskill.Rating(mu=21.965, sigma=5.086)",21.9650516445,5.08594381442,6.70722020123,Pearce Hanley,1988-11-15
846,1993-05-29Brad McKenzie,"trueskill.Rating(mu=23.322, sigma=6.502)",23.3216754956,6.50234697063,3.81463458372,Brad McKenzie,1993-05-29
847,1984-01-12Steven Armstrong,"trueskill.Rating(mu=27.496, sigma=6.558)",27.4961038055,6.55758701881,7.82334274908,Steven Armstrong,1984-01-12
848,1992-06-08Alex Fasolo,"trueskill.Rating(mu=21.978, sigma=5.864)",21.9779464746,5.8639096192,4.38621761697,Alex Fasolo,1992-06-08
849,1980-03-15Jude Bolton,"trueskill.Rating(mu=32.141, sigma=4.244)",32.1406693081,4.24373452771,19.409465725,Jude Bolton,1980-03-15
850,1992-04-23Patrick Karnezis,"trueskill.Rating(mu=16.447, sigma=7.288)",16.4465495874,7.2882340191,-5.4181524699,Patrick Karnezis,1992-04-23
851,1994-02-09Josh Simpson,"trueskill.Rating(mu=25.429, sigma=8.201)",25.4288084732,8.20106529165,0.825612598227,Josh Simpson,1994-02-09
852,1981-07-13Stephen Doyle,"trueskill.Rating(mu=27.634, sigma=7.799)",27.6338178973,7.79933775459,4.23580463352,Stephen Doyle,1981-07-13
853,1985-11-27Heath Shaw,"trueskill.Rating(mu=30.476, sigma=4.208)",30.4756810031,4.20820024791,17.8510802594,Heath Shaw,1985-11-27
854,1976-12-07Nathan Bassett,"trueskill.Rating(mu=24.558, sigma=6.422)",24.5579823426,6.42157246345,5.29326495222,Nathan Bassett,1976-12-07
855,1984-09-02Stephen Gilham,"trueskill.Rating(mu=28.682, sigma=5.106)",28.6819971619,5.10617423921,13.3634744442,Stephen Gilham,1984-09-02
856,1988-08-30Trent Dennis-Lane,"trueskill.Rating(mu=18.986, sigma=6.912)",18.9864453452,6.91229045707,-1.75042602605,Trent Dennis-Lane,1988-08-30
857,1992-02-13Maverick Weller,"trueskill.Rating(mu=22.034, sigma=5.642)",22.0340005623,5.64222616374,5.10732207105,Maverick Weller,1992-02-13
858,1993-08-10Adam Tomlinson,"trueskill.Rating(mu=16.467, sigma=6.291)",16.4671532961,6.29121380964,-2.40648813283,Adam Tomlinson,1993-08-10
859,1986-06-12Harry Taylor,"trueskill.Rating(mu=27.668, sigma=4.501)",27.6679715793,4.50096780678,14.1650681589,Harry Taylor,1986-06-12
860,1985-09-02Tom Roach,"trueskill.Rating(mu=23.385, sigma=8.216)",23.3852549523,8.21558206077,-1.26149123004,Tom Roach,1985-09-02
861,1994-02-24Dean Kent,"trueskill.Rating(mu=22.449, sigma=6.304)",22.4492044194,6.30372879518,3.53801803391,Dean Kent,1994-02-24
862,1989-08-25Kyle Cheney,"trueskill.Rating(mu=24.030, sigma=6.033)",24.0304292681,6.03271602489,5.93228119349,Kyle Cheney,1989-08-25
863,1987-09-09Liam Anthony,"trueskill.Rating(mu=27.316, sigma=5.922)",27.3155213702,5.92209022349,9.54925069976,Liam Anthony,1987-09-09
864,1979-06-29Matthew Bode,"trueskill.Rating(mu=23.917, sigma=7.402)",23.9167013471,7.40198921504,1.71073370199,Matthew Bode,1979-06-29
865,1986-12-20Broc McCauley,"trueskill.Rating(mu=20.861, sigma=8.053)",20.8612569287,8.05333910986,-3.29876040085,Broc McCauley,1986-12-20
866,1990-05-09Nick Suban,"trueskill.Rating(mu=26.812, sigma=4.820)",26.8117258944,4.81987516709,12.3521003932,Nick Suban,1990-05-09
867,1995-08-20Reilly OBrien,"trueskill.Rating(mu=25.963, sigma=8.245)",25.9626323357,8.24518923715,1.22706462424,Reilly OBrien,1995-08-20
868,1993-04-25Xavier Richards,"trueskill.Rating(mu=27.053, sigma=7.928)",27.0527629194,7.9284827659,3.2673146217,Xavier Richards,1993-04-25
869,1979-11-03Beau McDonald,"trueskill.Rating(mu=28.037, sigma=7.605)",28.0374688353,7.60526140584,5.22168461782,Beau McDonald,1979-11-03
870,1989-05-13Matthew Kreuzer,"trueskill.Rating(mu=21.251, sigma=5.069)",21.2510560341,5.06871272758,6.04491785135,Matthew Kreuzer,1989-05-13
871,1990-03-17Rory Sloane,"trueskill.Rating(mu=28.956, sigma=4.899)",28.9557542999,4.89878846657,14.2593889002,Rory Sloane,1990-03-17
872,1989-02-11Ben Warren,"trueskill.Rating(mu=24.534, sigma=6.613)",24.5344571554,6.61284058917,4.69593538786,Ben Warren,1989-02-11
873,1989-09-29Tony Armstrong,"trueskill.Rating(mu=24.108, sigma=6.845)",24.1077547301,6.8451495612,3.57230604649,Tony Armstrong,1989-09-29
874,1993-01-29Max Warren,"trueskill.Rating(mu=21.753, sigma=8.198)",21.7531481635,8.19761452381,-2.83969540791,Max Warren,1993-01-29
875,1995-09-14Orazio Fantasia,"trueskill.Rating(mu=18.398, sigma=7.322)",18.3981169666,7.32154490287,-3.56651774205,Orazio Fantasia,1995-09-14
876,1994-01-02Jimmy Toumpas,"trueskill.Rating(mu=26.402, sigma=7.089)",26.4021397526,7.08850658288,5.13662000399,Jimmy Toumpas,1994-01-02
877,1997-01-23Darcy Tucker,"trueskill.Rating(mu=19.896, sigma=7.643)",19.8964245973,7.64341655592,-3.03382507049,Darcy Tucker,1997-01-23
878,1988-01-21Daniel Dzufer,"trueskill.Rating(mu=24.384, sigma=8.314)",24.3836357723,8.31352236901,-0.556931334725,Daniel Dzufer,1988-01-21
879,1986-01-14Jonathon Griffin,"trueskill.Rating(mu=15.521, sigma=5.546)",15.521366246,5.54635904891,-1.11771090068,Jonathon Griffin,1986-01-14
880,1986-01-08Michael Rischitelli,"trueskill.Rating(mu=24.719, sigma=4.231)",24.7191598814,4.23074728921,12.0269180138,Michael Rischitelli,1986-01-08
881,1975-07-07Michael Voss,"trueskill.Rating(mu=23.387, sigma=7.235)",23.3865562195,7.23545816612,1.68018172114,Michael Voss,1975-07-07
882,1992-06-02Daniel Gorringe,"trueskill.Rating(mu=18.732, sigma=7.164)",18.7323977331,7.16408767138,-2.75986528107,Daniel Gorringe,1992-06-02
883,1985-01-25Adam Campbell,"trueskill.Rating(mu=24.748, sigma=7.827)",24.7483941973,7.82687637868,1.26776506126,Adam Campbell,1985-01-25
884,1978-01-04Paul Licuria,"trueskill.Rating(mu=22.083, sigma=6.986)",22.0833219609,6.98565052796,1.12637037702,Paul Licuria,1978-01-04
885,1989-03-13Andrejs Everitt,"trueskill.Rating(mu=26.218, sigma=5.046)",26.2179827425,5.04550152174,11.0814781773,Andrejs Everitt,1989-03-13
886,1982-01-22Kayne Pettifer,"trueskill.Rating(mu=19.684, sigma=6.351)",19.6842671788,6.35061468306,0.632423129654,Kayne Pettifer,1982-01-22
887,1977-06-16Jason Torney,"trueskill.Rating(mu=26.737, sigma=7.113)",26.737139893,7.11283558563,5.39863313608,Jason Torney,1977-06-16
888,1990-06-28Todd Banfield,"trueskill.Rating(mu=19.594, sigma=6.295)",19.5938568596,6.29511785875,0.708503283316,Todd Banfield,1990-06-28
889,1987-01-26Justin Sherman,"trueskill.Rating(mu=22.380, sigma=4.858)",22.3797920592,4.85834855432,7.80474639619,Justin Sherman,1987-01-26
890,1976-08-12Troy Cook,"trueskill.Rating(mu=23.807, sigma=7.122)",23.806688434,7.12245323009,2.43932874374,Troy Cook,1976-08-12
891,1987-05-24Matthew Bate,"trueskill.Rating(mu=23.969, sigma=5.346)",23.9686157698,5.34641964839,7.92935682459,Matthew Bate,1987-05-24
892,1991-06-22Ryan Bastinac,"trueskill.Rating(mu=27.574, sigma=4.631)",27.5736055587,4.63140705103,13.6793844056,Ryan Bastinac,1991-06-22
893,1991-06-28Luke Tapscott,"trueskill.Rating(mu=16.843, sigma=6.675)",16.8427309902,6.67507220254,-3.18248561741,Luke Tapscott,1991-06-28
894,1984-10-20Michael Johnson,"trueskill.Rating(mu=28.023, sigma=4.235)",28.0229898925,4.23518591294,15.3174321537,Michael Johnson,1984-10-20
895,1987-12-25Justin Sweeney,"trueskill.Rating(mu=23.940, sigma=8.248)",23.9404464344,8.2483932204,-0.80473322678,Justin Sweeney,1987-12-25
896,1986-06-02Heath Grundy,"trueskill.Rating(mu=28.768, sigma=4.191)",28.7684190582,4.19129898496,16.1945221034,Heath Grundy,1986-06-02
897,1983-09-13Michael Coad,"trueskill.Rating(mu=25.083, sigma=8.098)",25.0828789758,8.09752142111,0.790314712431,Michael Coad,1983-09-13
898,1982-01-15Scott Stevens,"trueskill.Rating(mu=25.294, sigma=5.207)",25.2937853814,5.20656294245,9.6740965541,Scott Stevens,1982-01-15
899,1988-10-10Ryan Williams,"trueskill.Rating(mu=23.330, sigma=8.224)",23.3296563783,8.22394019827,-1.34216421648,Ryan Williams,1988-10-10
900,1991-06-07Gary Rohan,"trueskill.Rating(mu=27.445, sigma=5.743)",27.444841957,5.74280046391,10.2164405653,Gary Rohan,1991-06-07
901,1976-02-17Matthew Lappin,"trueskill.Rating(mu=21.663, sigma=7.039)",21.6631074059,7.03859630688,0.54731848522,Matthew Lappin,1976-02-17
902,1991-07-03Andrew Phillips,"trueskill.Rating(mu=18.866, sigma=7.030)",18.8660256421,7.03037514653,-2.2250997975,Andrew Phillips,1991-07-03
903,1989-02-17Dawson Simpson,"trueskill.Rating(mu=22.740, sigma=6.976)",22.739744862,6.97648052695,1.81030328113,Dawson Simpson,1989-02-17
904,1990-11-02Jackson Trengove,"trueskill.Rating(mu=27.788, sigma=4.774)",27.7879951262,4.77387075105,13.466382873,Jackson Trengove,1990-11-02
905,1982-08-18Simon Taylor,"trueskill.Rating(mu=21.758, sigma=5.794)",21.75776918,5.793900463,4.37606779103,Simon Taylor,1982-08-18
906,1987-07-03Carl Peterson,"trueskill.Rating(mu=26.350, sigma=7.297)",26.3500577595,7.29706593444,4.45885995622,Carl Peterson,1987-07-03
907,1983-01-05Kane Cornes,"trueskill.Rating(mu=29.738, sigma=4.182)",29.7375159647,4.18225226713,17.1907591633,Kane Cornes,1983-01-05
908,1978-11-29Ben Mathews,"trueskill.Rating(mu=22.565, sigma=6.523)",22.5650724133,6.52297286229,2.99615382648,Ben Mathews,1978-11-29
909,1990-01-25Brendan Whitecross,"trueskill.Rating(mu=18.722, sigma=5.376)",18.7220363703,5.37616892395,2.59352959844,Brendan Whitecross,1990-01-25
910,1986-12-22Dennis Armfield,"trueskill.Rating(mu=23.675, sigma=4.824)",23.6750371572,4.82384234779,9.20351011381,Dennis Armfield,1986-12-22
911,1990-11-11Luke Breust,"trueskill.Rating(mu=32.243, sigma=4.978)",32.2433495849,4.97765737098,17.310377472,Luke Breust,1990-11-11
912,1987-05-27Steve Clifton,"trueskill.Rating(mu=22.369, sigma=8.135)",22.36861096,8.13534375687,-2.03742031064,Steve Clifton,1987-05-27
913,1983-11-26Eddie Sansbury,"trueskill.Rating(mu=15.097, sigma=7.081)",15.0967244987,7.08092707836,-6.14605673642,Eddie Sansbury,1983-11-26
914,1981-01-29Ken McGregor,"trueskill.Rating(mu=25.014, sigma=7.037)",25.0139760956,7.03686264435,3.90338816256,Ken McGregor,1981-01-29
915,1995-07-19Archie Smith,"trueskill.Rating(mu=24.543, sigma=8.145)",24.5428570605,8.14472713355,0.108675659833,Archie Smith,1995-07-19
916,1994-03-28Tim OBrien,"trueskill.Rating(mu=22.139, sigma=7.556)",22.1387196951,7.55557225243,-0.527997062189,Tim OBrien,1994-03-28
917,1982-03-11Daniel Giansiracusa,"trueskill.Rating(mu=24.990, sigma=4.345)",24.990107741,4.34464711044,11.9561664096,Daniel Giansiracusa,1982-03-11
918,1996-10-17Jesse Palmer,"trueskill.Rating(mu=23.434, sigma=8.145)",23.4336789236,8.14532162134,-1.00228594037,Jesse Palmer,1996-10-17
919,1982-11-22Luke Ablett,"trueskill.Rating(mu=29.068, sigma=5.727)",29.0682613093,5.72704841444,11.887116066,Luke Ablett,1982-11-22
920,1997-07-22Clayton Oliver,"trueskill.Rating(mu=30.278, sigma=7.576)",30.277799101,7.57607402299,7.54957703199,Clayton Oliver,1997-07-22
921,1988-01-07Scott Pendlebury,"trueskill.Rating(mu=26.204, sigma=4.137)",26.2040255592,4.13736504616,13.7919304207,Scott Pendlebury,1988-01-07
922,1981-09-10James Podsiadly,"trueskill.Rating(mu=20.258, sigma=5.390)",20.258328418,5.39006529046,4.08813254663,James Podsiadly,1981-09-10
923,1983-05-20Ashley McGrath,"trueskill.Rating(mu=31.384, sigma=4.911)",31.383863309,4.91109393157,16.6505815142,Ashley McGrath,1983-05-20
924,1990-08-03Will Young,"trueskill.Rating(mu=23.907, sigma=8.287)",23.9068316114,8.28747624075,-0.955597110909,Will Young,1990-08-03
925,1997-09-14Wayne Milera,"trueskill.Rating(mu=26.306, sigma=7.893)",26.3057290537,7.89296289984,2.62684035421,Wayne Milera,1997-09-14
926,1980-07-21Heath Scotland,"trueskill.Rating(mu=25.528, sigma=4.738)",25.5284018277,4.73753235251,11.3158047702,Heath Scotland,1980-07-21
927,1996-03-15Jordan de Goey,"trueskill.Rating(mu=26.504, sigma=6.749)",26.5040843448,6.74940923911,6.25585662748,Jordan de Goey,1996-03-15
928,1992-08-26Ariel Steinberg,"trueskill.Rating(mu=22.426, sigma=7.715)",22.4260893011,7.71523433904,-0.719613716068,Ariel Steinberg,1992-08-26
929,1984-03-05Ryan Crowley,"trueskill.Rating(mu=23.144, sigma=4.444)",23.143818042,4.44439270448,9.81063992852,Ryan Crowley,1984-03-05
930,1989-04-25Robbie Tarrant,"trueskill.Rating(mu=22.884, sigma=5.348)",22.8836865306,5.34842910652,6.83839921107,Robbie Tarrant,1989-04-25
931,1990-11-03Jordan Roughead,"trueskill.Rating(mu=29.340, sigma=5.178)",29.3399325601,5.177546874,13.8072919381,Jordan Roughead,1990-11-03
932,1971-08-21Robert Harvey,"trueskill.Rating(mu=23.806, sigma=5.846)",23.8057970992,5.84601006206,6.26776691306,Robert Harvey,1971-08-21
933,1989-03-15Bryce Gibbs,"trueskill.Rating(mu=24.268, sigma=4.187)",24.2683730961,4.18726645473,11.706573732,Bryce Gibbs,1989-03-15
934,1992-02-05Matt Shaw,"trueskill.Rating(mu=22.138, sigma=5.570)",22.1384732652,5.569951345,5.42861923017,Matt Shaw,1992-02-05
935,1991-10-16Jack Gunston,"trueskill.Rating(mu=26.632, sigma=5.117)",26.6323114489,5.11673843232,11.282096152,Jack Gunston,1991-10-16
936,1983-04-14Elijah Ware,"trueskill.Rating(mu=25.085, sigma=8.289)",25.0849595888,8.28899327425,0.21797976606,Elijah Ware,1983-04-14
937,1995-11-08James Aish,"trueskill.Rating(mu=23.062, sigma=6.456)",23.0623309148,6.456079825,3.69409143984,James Aish,1995-11-08
938,1986-03-23Farren Ray,"trueskill.Rating(mu=30.339, sigma=4.370)",30.339248992,4.37036829062,17.2281441201,Farren Ray,1986-03-23
939,1984-09-04Hamish McIntosh,"trueskill.Rating(mu=17.491, sigma=4.719)",17.4913520996,4.71875444204,3.33508877348,Hamish McIntosh,1984-09-04
940,1986-08-19Sam Gilbert,"trueskill.Rating(mu=34.972, sigma=4.291)",34.972257636,4.29119864339,22.0986617058,Sam Gilbert,1986-08-19
941,1992-10-23Jackson Ferguson,"trueskill.Rating(mu=24.189, sigma=8.261)",24.1894967426,8.2609260415,-0.593281381917,Jackson Ferguson,1992-10-23
942,1984-03-26Jake King,"trueskill.Rating(mu=33.703, sigma=5.148)",33.7029474092,5.14828522394,18.2580917374,Jake King,1984-03-26
943,1987-12-21Brad Howard,"trueskill.Rating(mu=22.546, sigma=8.179)",22.5456951092,8.17906004617,-1.99148502926,Brad Howard,1987-12-21
944,1988-08-03Scott Gumbleton,"trueskill.Rating(mu=19.955, sigma=6.822)",19.9549753787,6.82178834434,-0.510389654345,Scott Gumbleton,1988-08-03
945,1997-01-29Mabior Chol,"trueskill.Rating(mu=24.495, sigma=8.287)",24.4954199693,8.28699839067,-0.365575202759,Mabior Chol,1997-01-29
946,1984-04-07Shannon Byrnes,"trueskill.Rating(mu=20.562, sigma=5.650)",20.5622598123,5.65032789933,3.61127611433,Shannon Byrnes,1984-04-07
947,1986-08-03Danny Meyer,"trueskill.Rating(mu=32.248, sigma=7.265)",32.2483697119,7.26517230533,10.4528527959,Danny Meyer,1986-08-03
948,1992-06-16Andrew Gaff,"trueskill.Rating(mu=33.974, sigma=4.753)",33.974328658,4.75329117526,19.7144551323,Andrew Gaff,1992-06-16
949,1993-04-29Todd Elton,"trueskill.Rating(mu=23.165, sigma=8.093)",23.1650156211,8.09278113081,-1.11332777136,Todd Elton,1993-04-29
950,1993-08-03Brandon Ellis,"trueskill.Rating(mu=31.758, sigma=5.096)",31.7578753179,5.09649643717,16.4683860064,Brandon Ellis,1993-08-03
951,1992-04-18Josh Toy,"trueskill.Rating(mu=28.117, sigma=7.664)",28.116664056,7.66444045662,5.12334268616,Josh Toy,1992-04-18
952,1988-05-18Gavin Urquhart,"trueskill.Rating(mu=16.483, sigma=6.332)",16.4828484917,6.3322721096,-2.51396783713,Gavin Urquhart,1988-05-18
953,1984-02-25Dane Swan,"trueskill.Rating(mu=27.427, sigma=4.174)",27.4265297913,4.17362290963,14.9056610624,Dane Swan,1984-02-25
954,1995-07-09Jarman Impey,"trueskill.Rating(mu=21.022, sigma=5.938)",21.0223809529,5.93780315029,3.20897150201,Jarman Impey,1995-07-09
955,1984-04-09Brad Fisher,"trueskill.Rating(mu=30.862, sigma=6.371)",30.8620776136,6.37059494165,11.7502927886,Brad Fisher,1984-04-09
956,1993-11-18Murray Newman,"trueskill.Rating(mu=25.738, sigma=7.942)",25.7379773563,7.94193573589,1.91217014866,Murray Newman,1993-11-18
